times,_a_max,_b_max,_a_std,_b_std
1995-08-07 12:00:00,2.06593e-08,8.5999e-07,5.773345e-09,1.07521046e-07
1995-08-07 15:00:00,1.01334e-08,6.63427e-07,2.1341398e-09,3.235997e-08
1995-08-07 18:00:00,1.14662e-07,9.99745e-07,2.5143724e-08,1.1247468e-07
1995-08-07 21:00:00,7.7593e-05,0.000210433,1.0244564e-05,3.0918487e-05
1995-08-08 00:00:00,1.05841e-07,2.09825e-06,2.5568145e-08,3.410103e-07
1995-08-08 03:00:00,2.00867e-08,9.96941e-07,4.6670814e-09,3.0060056e-07
1995-08-08 06:00:00,4.47957e-09,6.67317e-07,4.6792503e-10,1.6719207e-07
1995-08-08 09:00:00,3.18462e-08,8.44784e-07,7.988116e-09,1.4057584e-07
1995-08-08 12:00:00,3.0578e-08,7.92418e-07,4.157785e-09,8.3028645e-08
1995-08-08 15:00:00,1.37125e-08,6.1831e-07,2.7324591e-09,4.990384e-08
1995-08-08 18:00:00,3.04044e-07,3.05076e-06,6.89844e-08,6.7067424e-07
1995-08-08 21:00:00,6.68299e-05,0.000180825,9.650324e-06,2.992799e-05
1995-08-09 00:00:00,3.97909e-08,1.58935e-06,9.45464e-09,2.9362334e-07
1995-08-09 03:00:00,1.35152e-08,5.98111e-07,2.4824889e-09,1.8620592e-07
1995-08-09 06:00:00,2.42364e-09,4.31405e-07,4.0009704e-10,1.4265564e-07
1995-08-09 09:00:00,1.79693e-07,1.74511e-06,3.2957388e-08,2.7124017e-07
1995-08-09 12:00:00,1.81704e-08,6.33033e-07,3.0420426e-09,6.390187e-08
1995-08-09 15:00:00,2.17501e-05,6.7074e-05,3.8395115e-06,1.3648453e-05
1995-08-09 18:00:00,1.68156e-07,2.45872e-06,3.170273e-08,5.0149913e-07
1995-08-09 21:00:00,1.13625e-07,1.64497e-06,2.4713252e-08,2.9559578e-07
1995-08-10 00:00:00,3.11999e-07,2.94013e-06,7.0328305e-08,6.109548e-07
1995-08-10 03:00:00,1.75888e-08,7.15259e-07,3.1383443e-09,1.91069e-07
1995-08-10 06:00:00,1.5217e-07,3.08658e-06,2.2113207e-08,4.91728e-07
1995-08-10 09:00:00,1.69445e-08,7.59583e-07,3.1101635e-09,6.0409214e-08
1995-08-10 12:00:00,1.87155e-06,1.24581e-05,3.3532922e-07,2.4353712e-06
1995-08-10 15:00:00,3.33481e-07,3.26171e-06,5.986709e-08,6.965098e-07
1995-08-10 18:00:00,4.69606e-08,9.27923e-07,9.620514e-09,1.530602e-07
1995-08-10 21:00:00,7.57508e-08,1.1016e-06,1.2026856e-08,1.3623522e-07
1995-08-11 00:00:00,2.84605e-08,6.72111e-07,4.785936e-09,6.1829624e-08
1995-08-11 03:00:00,9.92335e-09,5.8071e-07,2.0937794e-09,1.9910242e-07
1995-08-11 06:00:00,1.98293e-06,1.11141e-05,5.390821e-07,3.4045097e-06
1995-08-11 09:00:00,3.03859e-08,1.06723e-06,7.1049167e-09,1.2300747e-07
1995-08-11 12:00:00,2.53772e-08,1.10106e-06,5.913655e-09,1.3401434e-07
1995-08-11 15:00:00,1.57404e-07,1.72648e-06,2.2877298e-08,2.133103e-07
1995-08-11 18:00:00,5.8293e-09,5.72403e-07,9.0133234e-10,2.4120125e-08
1995-08-11 21:00:00,8.82682e-09,5.48637e-07,1.0189478e-09,3.3222886e-08
1995-08-12 00:00:00,8.25037e-09,7.32626e-07,1.490425e-09,6.408654e-08
1995-08-12 03:00:00,1.00566e-08,7.452e-07,1.4429504e-09,2.1734262e-07
1995-08-12 06:00:00,9.02978e-07,6.63543e-06,1.7673838e-07,1.3957546e-06
1995-08-12 09:00:00,4.0642e-07,5.44267e-06,1.2425808e-07,1.5630138e-06
1995-08-12 12:00:00,1.38066e-07,1.98109e-06,2.4940876e-08,3.011532e-07
1995-08-12 15:00:00,2.00483e-08,8.05522e-07,3.2652097e-09,7.221815e-08
1995-08-12 18:00:00,9.85986e-08,1.74565e-06,1.435589e-08,2.2098173e-07
1995-08-12 21:00:00,6.84697e-08,1.15316e-06,1.0824116e-08,1.1900012e-07
1995-08-13 00:00:00,7.58482e-08,1.70097e-06,1.1821706e-08,2.0127676e-07
1995-08-13 03:00:00,1.39296e-07,2.00219e-06,1.7902606e-08,3.799939e-07
1995-08-13 06:00:00,9.88292e-08,2.29841e-06,3.024317e-08,6.6330756e-07
1995-08-13 09:00:00,4.63662e-08,1.04886e-06,7.769374e-09,8.9330904e-08
1995-08-13 12:00:00,1.88274e-07,2.90176e-06,4.501036e-08,5.471039e-07
1995-08-13 15:00:00,7.13135e-08,1.69436e-06,1.1761022e-08,2.1753239e-07
1995-08-13 18:00:00,1.2267e-06,9.97184e-06,2.5476106e-07,2.0677296e-06
1995-08-13 21:00:00,9.82439e-07,9.18866e-06,2.872751e-07,2.5898842e-06
1995-08-14 00:00:00,1.97793e-08,1.37225e-06,4.0745904e-09,1.7753003e-07
1995-08-14 03:00:00,5.07869e-08,1.15795e-06,1.0108543e-08,3.2035499e-07
1995-08-14 06:00:00,3.73032e-08,1.03023e-06,9.259163e-09,2.7485183e-07
1995-08-14 09:00:00,4.02738e-08,1.1531e-06,9.795276e-09,1.5922593e-07
1995-08-14 12:00:00,1.50863e-07,2.67939e-06,4.9264408e-08,6.9652856e-07
1995-08-14 15:00:00,8.853e-08,1.54592e-06,2.3905324e-08,2.9504383e-07
1995-08-14 18:00:00,7.21974e-08,1.55079e-06,1.4153002e-08,2.6665995e-07
1995-08-14 21:00:00,1.75573e-07,2.91074e-06,4.612945e-08,6.9577965e-07
1995-08-15 00:00:00,1.02758e-07,2.36275e-06,2.583996e-08,3.9686142e-07
1995-08-15 03:00:00,7.71164e-08,1.83982e-06,1.5566613e-08,4.5912586e-07
1995-08-15 06:00:00,1.27767e-07,1.94585e-06,2.101307e-08,3.804653e-07
1995-08-15 09:00:00,2.16061e-07,2.24561e-06,4.0435513e-08,3.252545e-07
1995-08-15 12:00:00,2.01251e-08,8.71839e-07,3.3251233e-09,7.967669e-08
1995-08-15 15:00:00,5.63598e-07,4.21487e-06,1.1810941e-07,1.0089938e-06
1995-08-15 18:00:00,1.79358e-06,9.22285e-06,2.205048e-07,1.2746152e-06
1995-08-15 21:00:00,2.46399e-07,3.20247e-06,4.4409852e-08,4.497529e-07
1995-08-16 00:00:00,5.37927e-07,4.6286e-06,6.912501e-08,5.7967003e-07
1995-08-16 03:00:00,1.82913e-07,1.93389e-06,2.3234115e-08,3.876837e-07
1995-08-16 06:00:00,1.07099e-08,8.1449e-07,2.1423752e-09,2.4712523e-07
1995-08-16 09:00:00,7.11598e-08,1.46515e-06,9.581681e-09,1.5464309e-07
1995-08-16 12:00:00,4.87168e-08,1.46352e-06,8.789382e-09,1.3267098e-07
1995-08-16 15:00:00,2.6154e-07,3.04927e-06,4.6330644e-08,5.569754e-07
1995-08-16 18:00:00,8.02676e-08,1.32379e-06,1.3425595e-08,2.261703e-07
1995-08-16 21:00:00,2.42287e-07,2.65845e-06,4.006741e-08,3.5980136e-07
1995-08-17 00:00:00,1.31886e-06,7.83308e-06,2.028301e-07,1.5010638e-06
1995-08-17 03:00:00,6.07792e-07,4.7654e-06,1.4198288e-07,1.480411e-06
1995-08-17 06:00:00,1.81699e-07,2.27066e-06,2.572327e-08,4.352935e-07
1995-08-17 09:00:00,1.60494e-06,9.31682e-06,1.851444e-07,1.1180341e-06
1995-08-17 12:00:00,5.60569e-08,1.60581e-06,1.1139374e-08,1.4965842e-07
1995-08-17 15:00:00,1.47894e-07,2.26704e-06,3.3525005e-08,3.4532576e-07
1995-08-17 18:00:00,1.99456e-07,2.25899e-06,2.771895e-08,2.3359343e-07
1995-08-17 21:00:00,1.13791e-07,2.60083e-06,3.2290718e-08,4.8763286e-07
1995-08-18 00:00:00,1.0052e-07,2.55427e-06,2.6139354e-08,4.4137627e-07
1995-08-18 03:00:00,3.5073e-08,1.40852e-06,6.6371166e-09,4.54745e-07
1995-08-18 06:00:00,5.22908e-08,1.46442e-06,5.9574226e-09,3.3569646e-07
1995-08-18 09:00:00,5.56726e-08,1.17442e-06,9.060083e-09,7.3349895e-08
1995-08-18 12:00:00,8.08402e-08,1.32265e-06,8.6549745e-09,8.212721e-08
1995-08-18 15:00:00,4.84863e-08,1.62471e-06,1.0958624e-08,2.4321864e-07
1995-08-18 18:00:00,3.67652e-08,1.14574e-06,6.520933e-09,8.570327e-08
1995-08-18 21:00:00,3.89365e-08,1.33082e-06,7.3595188e-09,1.2451548e-07
1995-08-19 00:00:00,6.67404e-08,1.61663e-06,7.653821e-09,8.568757e-08
1995-08-19 03:00:00,7.11598e-08,1.2969e-06,8.0413365e-09,4.0157872e-07
1995-08-19 06:00:00,2.60119e-07,2.99694e-06,2.9014148e-08,4.5845366e-07
1995-08-19 09:00:00,2.71933e-07,3.83267e-06,7.78022e-08,9.0763723e-07
1995-08-19 12:00:00,1.28343e-07,2.78957e-06,3.0208486e-08,5.0213583e-07
1995-08-19 15:00:00,1.23001e-07,2.02109e-06,1.6508984e-08,1.8259621e-07
1995-08-19 18:00:00,2.71578e-08,1.28785e-06,4.5995856e-09,5.3734517e-08
1995-08-19 21:00:00,9.02209e-08,1.68369e-06,1.1514542e-08,1.6180634e-07
1995-08-20 00:00:00,7.34271e-08,1.92141e-06,1.3362778e-08,2.3513456e-07
1995-08-20 03:00:00,1.25084e-07,2.47944e-06,2.5181249e-08,6.394807e-07
1995-08-20 06:00:00,4.28849e-07,6.27252e-06,1.4511042e-07,2.0534696e-06
1995-08-20 09:00:00,1.82702e-07,4.5182e-06,4.7585814e-08,1.0048414e-06
1995-08-20 12:00:00,3.22305e-08,1.47812e-06,7.902713e-09,2.1389091e-07
1995-08-20 15:00:00,1.02334e-06,6.96578e-06,1.4751707e-07,1.0407523e-06
1995-08-20 18:00:00,5.48656e-08,1.3575e-06,1.2284774e-08,1.701813e-07
1995-08-20 21:00:00,2.12166e-08,1.08647e-06,4.708668e-09,7.6940616e-08
1995-08-21 00:00:00,7.12366e-08,1.47247e-06,9.002174e-09,1.3353838e-07
1995-08-21 03:00:00,1.09823e-06,9.59065e-06,1.9130263e-07,1.7671215e-06
1995-08-21 06:00:00,1.436e-07,2.04217e-06,2.4996595e-08,4.1134996e-07
1995-08-21 09:00:00,8.15742e-08,1.63801e-06,1.265816e-08,1.6466647e-07
1995-08-21 12:00:00,1.09333e-07,2.50956e-06,2.7938057e-08,4.6303555e-07
1995-08-21 15:00:00,6.66494e-08,1.68523e-06,1.6079943e-08,1.559835e-07
1995-08-21 18:00:00,1.73498e-07,2.70676e-06,3.266452e-08,4.7716026e-07
1995-08-21 21:00:00,2.21766e-07,3.06677e-06,3.0705944e-08,2.8857391e-07
1995-08-22 00:00:00,1.45982e-07,2.78645e-06,3.0532966e-08,3.9635643e-07
1995-08-22 03:00:00,5.17144e-08,1.42706e-06,1.20015695e-08,5.21654e-07
1995-08-22 06:00:00,6.69709e-08,1.98102e-06,1.1289999e-08,4.975556e-07
1995-08-22 09:00:00,2.92515e-07,3.9118e-06,4.7008406e-08,6.0269576e-07
1995-08-22 12:00:00,3.92887e-06,1.86806e-05,1.0368752e-06,5.0395633e-06
1995-08-22 15:00:00,1.54629e-07,2.88724e-06,2.3319888e-08,2.951051e-07
1995-08-22 18:00:00,1.34334e-07,2.08731e-06,2.0335422e-08,2.629931e-07
1995-08-22 21:00:00,9.6777e-08,2.28097e-06,1.814204e-08,2.5514873e-07
1995-08-23 00:00:00,1.52612e-07,2.62833e-06,2.8878965e-08,3.5999565e-07
1995-08-23 03:00:00,8.21346e-07,6.6575e-06,1.4314391e-07,1.4111965e-06
1995-08-23 06:00:00,2.06893e-07,2.57433e-06,3.838407e-08,5.658892e-07
1995-08-23 09:00:00,4.0389e-05,0.000148921,1.2960929e-05,5.2814656e-05
1995-08-23 12:00:00,7.70576e-06,5.57799e-05,1.8234334e-06,1.26010655e-05
1995-08-23 15:00:00,6.67512e-07,8.1159e-06,1.3301971e-07,1.4724916e-06
1995-08-23 18:00:00,3.17849e-07,4.01322e-06,4.384137e-08,5.6162617e-07
1995-08-23 21:00:00,5.99993e-07,5.57383e-06,1.1151048e-07,8.5161724e-07
1995-08-24 00:00:00,2.61096e-06,1.60494e-05,5.8887986e-07,3.6203899e-06
1995-08-24 03:00:00,8.02676e-08,1.81883e-06,1.9349974e-08,6.3966513e-07
1995-08-24 06:00:00,1.24965e-06,6.91946e-06,2.5646975e-07,1.5970836e-06
1995-08-24 09:00:00,7.08132e-07,6.3371e-06,1.4404971e-07,1.3668827e-06
1995-08-24 12:00:00,1.53707e-07,3.22547e-06,3.3923623e-08,5.05293e-07
1995-08-24 15:00:00,2.54065e-07,3.5532e-06,6.503558e-08,6.177096e-07
1995-08-24 18:00:00,4.2376e-07,3.4514e-06,6.7858174e-08,4.704291e-07
1995-08-24 21:00:00,3.75286e-06,1.99016e-05,8.085985e-07,4.8058655e-06
1995-08-25 00:00:00,2.16018e-06,1.58788e-05,2.9818054e-07,2.2232161e-06
1995-08-25 03:00:00,1.08552e-07,2.0296e-06,2.4038647e-08,7.112068e-07
1995-08-25 06:00:00,8.90865e-07,5.9646e-06,1.12300505e-07,1.0160713e-06
1995-08-25 09:00:00,8.72526e-05,0.000190733,1.5328196e-05,3.8494818e-05
1995-08-25 12:00:00,1.64364e-05,7.12213e-05,5.433985e-06,2.382692e-05
1995-08-25 15:00:00,6.95862e-06,3.18182e-05,1.0595472e-06,4.568208e-06
1995-08-25 18:00:00,1.85854e-05,5.83258e-05,2.7685298e-06,1.0310026e-05
1995-08-25 21:00:00,1.91131e-06,1.93252e-05,4.215131e-07,3.7377943e-06
1995-08-26 00:00:00,1.13004e-05,4.49652e-05,1.4454749e-06,6.4539513e-06
1995-08-26 03:00:00,1.82903e-05,7.46587e-05,4.6364003e-06,2.0331005e-05
1995-08-26 06:00:00,8.53055e-06,3.16767e-05,9.924908e-07,4.860436e-06
1995-08-26 09:00:00,2.37362e-06,1.53967e-05,5.198136e-07,3.3478311e-06
1995-08-26 12:00:00,3.73025e-07,4.85343e-06,5.4973214e-08,5.454709e-07
1995-08-26 15:00:00,7.31863e-06,3.76199e-05,1.2822948e-06,6.0062157e-06
1995-08-26 18:00:00,3.86783e-07,5.76469e-06,1.0860574e-07,1.1419705e-06
1995-08-26 21:00:00,1.48245e-06,8.66998e-06,2.5066564e-07,1.530967e-06
1995-08-27 00:00:00,1.77744e-06,9.58396e-06,2.928265e-07,1.5522066e-06
1995-08-27 03:00:00,1.12844e-05,4.08669e-05,1.6102044e-06,6.120875e-06
1995-08-27 06:00:00,1.19892e-06,8.87098e-06,1.4432591e-07,1.625988e-06
1995-08-27 09:00:00,3.80788e-07,3.33832e-06,6.5052824e-08,4.5620038e-07
1995-08-27 12:00:00,4.87904e-06,2.62894e-05,1.0195655e-06,5.7363563e-06
1995-08-27 15:00:00,1.67399e-06,1.53867e-05,2.9306372e-07,2.7750218e-06
1995-08-27 18:00:00,1.27844e-07,1.85429e-06,1.4175413e-08,1.177891e-07
1995-08-27 21:00:00,8.4956e-08,1.46542e-06,1.284922e-08,1.4108248e-07
1995-08-28 00:00:00,5.92466e-08,1.17261e-06,1.19010215e-08,8.0060914e-08
1995-08-28 03:00:00,7.24964e-07,5.25234e-06,1.8917616e-07,1.3003181e-06
1995-08-28 06:00:00,4.50098e-07,3.31092e-06,7.310448e-08,7.1152584e-07
1995-08-28 09:00:00,1.66734e-07,1.86587e-06,2.528071e-08,2.0156796e-07
1995-08-28 12:00:00,2.97326e-08,8.87105e-07,6.3206484e-09,1.0092017e-07
1995-08-28 15:00:00,6.07453e-08,1.28741e-06,9.556826e-09,1.6330353e-07
1995-08-28 18:00:00,8.13007e-07,6.44149e-06,1.6924155e-07,1.1667895e-06
1995-08-28 21:00:00,6.77427e-07,6.3675e-06,1.0757086e-07,1.0937441e-06
1995-08-29 00:00:00,2.26686e-07,2.06768e-06,3.9196422e-08,2.818776e-07
1995-08-29 03:00:00,2.62316e-08,7.04042e-07,5.5961937e-09,2.1789772e-07
1995-08-29 06:00:00,1.77303e-07,1.49002e-06,1.7621504e-08,2.2555145e-07
1995-08-29 09:00:00,5.68255e-08,9.75159e-07,8.350268e-09,1.0000973e-07
1995-08-29 12:00:00,2.85501e-06,1.21307e-05,3.846922e-07,2.001954e-06
1995-08-29 15:00:00,1.72429e-08,7.96037e-07,3.1234137e-09,1.0056487e-07
1995-08-29 18:00:00,8.25037e-09,4.7184e-07,6.930175e-10,2.4710344e-08
1995-08-29 21:00:00,1.23624e-08,5.76498e-07,1.7853719e-09,3.8928373e-08
1995-08-30 00:00:00,7.36961e-08,1.05836e-06,1.0797151e-08,1.1829485e-07
1995-08-30 03:00:00,1.35152e-08,5.48456e-07,3.0649492e-09,1.9940484e-07
1995-08-30 06:00:00,1.21702e-08,7.38416e-07,2.2192645e-09,1.8091698e-07
1995-08-30 09:00:00,6.9547e-08,1.36492e-06,7.83773e-09,1.3295607e-07
1995-08-30 12:00:00,1.99092e-07,2.72168e-06,5.7278967e-08,6.108313e-07
1995-08-30 15:00:00,9.13426e-09,7.66548e-07,2.0415545e-09,7.359483e-08
1995-08-30 18:00:00,8.63823e-07,5.64445e-06,1.2565143e-07,1.011183e-06
1995-08-30 21:00:00,7.17434e-09,5.30169e-07,8.236073e-10,3.0721125e-08
1995-08-31 00:00:00,3.79706e-08,1.09174e-06,5.809637e-09,1.3073765e-07
1995-08-31 03:00:00,1.35055e-06,7.73864e-06,2.9726456e-07,1.9227125e-06
1995-08-31 06:00:00,1.59043e-08,7.00767e-07,2.634997e-09,1.8015778e-07
1995-08-31 09:00:00,3.47273e-09,5.17158e-07,2.61472e-10,2.9715661e-08
1995-08-31 12:00:00,3.69958e-08,7.6112e-07,6.5698984e-09,8.7935085e-08
1995-08-31 15:00:00,3.16541e-08,8.2833e-07,6.1910246e-09,1.2571549e-07
1995-08-31 18:00:00,1.49335e-06,1.0196e-05,2.9727892e-07,2.2177926e-06
1995-08-31 21:00:00,1.19504e-07,2.07645e-06,2.879968e-08,3.3958287e-07
1995-09-01 00:00:00,1e-09,3.11369e-07,0.0,2.6318938e-08
1995-09-01 03:00:00,1e-09,2.57351e-07,0.0,8.372886e-09
1995-09-01 06:00:00,1e-09,3.11188e-07,2.060804e-10,5.3309222e-08
1995-09-01 09:00:00,1e-09,2.97801e-07,2.1794497e-10,5.5262795e-08
1995-09-01 12:00:00,1.02076e-09,2.84232e-07,1.5430594e-12,1.4392463e-08
1995-09-01 15:00:00,1e-09,2.30953e-07,0.0,6.941344e-09
1995-09-01 18:00:00,1e-09,2.76001e-07,0.0,1.1294789e-08
1995-09-01 21:00:00,1e-09,2.35295e-07,0.0,7.3216837e-09
1995-09-02 00:00:00,1e-09,2.79167e-07,0.0,1.8944123e-08
1995-09-02 03:00:00,1e-09,2.40813e-07,0.0,1.4773339e-08
1995-09-02 06:00:00,1.19396e-08,5.03499e-07,1.095761e-09,7.502383e-08
1995-09-02 09:00:00,1e-09,2.83496e-07,2.6782154e-10,6.084384e-08
1995-09-02 12:00:00,1e-09,2.30049e-07,0.0,7.284748e-09
1995-09-02 15:00:00,1e-09,2.52482e-07,0.0,1.1266426e-08
1995-09-02 18:00:00,1e-09,2.37737e-07,0.0,5.4678675e-09
1995-09-02 21:00:00,1e-09,2.33938e-07,0.0,5.3336704e-09
1995-09-03 00:00:00,1e-09,2.92503e-07,0.0,1.4736727e-08
1995-09-03 03:00:00,1.14223e-09,4.53839e-07,1.05717084e-11,5.461043e-08
1995-09-03 06:00:00,1.66036e-09,4.25501e-07,2.901718e-10,8.320756e-08
1995-09-03 09:00:00,1.42396e-07,1.75298e-06,2.5695538e-08,3.7766864e-07
1995-09-03 12:00:00,1e-09,4.80162e-07,0.0,6.176234e-08
1995-09-03 15:00:00,1e-09,2.47416e-07,0.0,1.7311114e-08
1995-09-03 18:00:00,1e-09,2.02088e-07,2.1794497e-10,4.0190006e-08
1995-09-03 21:00:00,1e-09,2.87217e-07,0.0,2.0441586e-08
1995-09-04 00:00:00,1e-09,2.29506e-07,0.0,1.5225407e-08
1995-09-04 03:00:00,3.4259e-09,4.47416e-07,2.1959172e-10,5.43793e-08
1995-09-04 06:00:00,2.0208e-09,2.13314e-07,3.2083183e-10,5.3966634e-08
1995-09-04 09:00:00,1e-09,1.4735e-07,3.2102265e-10,4.4301846e-08
1995-09-04 12:00:00,2.41128e-09,1.40768e-07,1.4463417e-10,3.6945327e-09
1995-09-04 15:00:00,1e-09,2.27063e-07,0.0,3.0643648e-08
1995-09-04 18:00:00,1.04014e-09,3.17249e-07,2.9835364e-12,3.4397566e-08
1995-09-04 21:00:00,1e-09,2.59357e-07,0.0,1.4923826e-08
1995-09-05 00:00:00,1.02076e-09,3.06846e-07,1.5430596e-12,2.7681452e-08
1995-09-05 03:00:00,1e-09,1.55395e-07,0.0,6.4316694e-09
1995-09-05 06:00:00,5.77011e-09,1.78579e-07,6.256619e-10,5.2771803e-08
1995-09-05 09:00:00,3.84863e-09,2.21998e-07,4.86281e-10,4.4623956e-08
1995-09-05 12:00:00,1.12147e-09,1.38169e-07,1.3946038e-11,5.2907465e-09
1995-09-05 15:00:00,1.71028e-09,1.22691e-07,5.3580917e-11,3.4293066e-09
1995-09-05 18:00:00,1.27828e-09,1.16745e-07,2.1065977e-11,2.9538345e-09
1995-09-05 21:00:00,1e-09,1.20144e-07,0.0,4.5563047e-09
1995-09-06 00:00:00,1e-09,1.20596e-07,0.0,6.290892e-09
1995-09-06 03:00:00,1e-09,1.70257e-07,0.0,1.3283619e-08
1995-09-06 06:00:00,1e-09,1.67e-07,3.3993464e-10,4.5404562e-08
1995-09-06 09:00:00,1.1947e-09,1.40949e-07,3.5269374e-10,4.5255472e-08
1995-09-06 12:00:00,3.24215e-09,1.27651e-07,2.2666077e-10,3.894147e-09
1995-09-06 15:00:00,1e-09,1.18606e-07,0.0,3.9726253e-09
1995-09-06 18:00:00,1e-09,1.27064e-07,0.0,4.0340966e-09
1995-09-06 21:00:00,1e-09,1.24305e-07,0.0,5.1478297e-09
1995-09-07 00:00:00,1e-09,1.10736e-07,0.0,3.6325805e-09
1995-09-07 03:00:00,2.59503e-09,1.04042e-07,1.2082106e-10,3.5527659e-09
1995-09-07 06:00:00,1.47661e-09,1.01419e-07,3.5440112e-10,3.2243925e-08
1995-09-07 09:00:00,1e-09,9.21924e-08,3.5707146e-10,2.8911362e-08
1995-09-07 12:00:00,1.26698e-08,1.28285e-07,3.1364258e-09,7.124398e-09
1995-09-07 15:00:00,1.82818e-08,1.27923e-07,4.175316e-09,7.140043e-09
1995-09-07 18:00:00,1.91787e-09,1.08656e-07,1.1553268e-10,5.1504787e-09
1995-09-07 21:00:00,1e-09,1.31541e-07,0.0,1.3727115e-08
1995-09-08 00:00:00,1e-09,1.11007e-07,0.0,6.224373e-09
1995-09-08 03:00:00,1e-09,9.53584e-08,0.0,3.5085046e-09
1995-09-08 06:00:00,1e-09,1.13335e-07,3.6243347e-10,3.192221e-08
1995-09-08 09:00:00,1e-09,9.28739e-08,3.6763337e-10,3.0336043e-08
1995-09-08 12:00:00,1e-09,9.11069e-08,0.0,3.1933056e-09
1995-09-08 15:00:00,1e-09,1.06394e-07,4.6517618e-10,4.3285475e-08
1995-09-08 18:00:00,1e-09,9.2102e-08,0.0,3.1306773e-09
1995-09-08 21:00:00,1e-09,1.73423e-07,0.0,1.9699291e-08
1995-09-09 00:00:00,1e-09,9.75957e-08,0.0,3.1256338e-09
1995-09-09 03:00:00,1e-09,9.74208e-08,0.0,3.9684225e-09
1995-09-09 06:00:00,8.36566e-09,9.65343e-08,1.3390892e-09,3.2720454e-08
1995-09-09 09:00:00,1.30157e-08,1.01093e-07,2.1179583e-09,3.203719e-08
1995-09-09 12:00:00,2.23925e-08,1.46376e-07,7.36266e-09,1.1806185e-08
1995-09-09 15:00:00,1.92028e-08,1.37994e-07,6.1541536e-09,2.5416934e-08
1995-09-09 18:00:00,1e-09,1.90067e-07,0.0,2.8518215e-08
1995-09-09 21:00:00,1e-09,1.42628e-07,0.0,8.932897e-09
1995-09-10 00:00:00,1e-09,1.75681e-07,0.0,1.6469295e-08
1995-09-10 03:00:00,1e-09,2.24078e-07,0.0,2.36728e-08
1995-09-10 06:00:00,1e-09,2.74463e-07,3.7757347e-10,7.5712826e-08
1995-09-10 09:00:00,1e-09,1.55964e-07,3.7267794e-10,4.309659e-08
1995-09-10 12:00:00,1e-09,1.6921e-07,0.0,1.4167439e-08
1995-09-10 15:00:00,1.26061e-09,2.07796e-07,1.9471709e-11,1.9503785e-08
1995-09-10 18:00:00,1.48588e-09,1.9667e-07,4.3708887e-10,6.6664455e-08
1995-09-10 21:00:00,1e-09,1.73151e-07,3.399346e-10,5.1250588e-08
1995-09-11 00:00:00,6.24563e-09,4.26882e-07,6.0890687e-10,7.770006e-08
1995-09-11 03:00:00,1e-09,3.62194e-07,0.0,4.6008918e-08
1995-09-11 06:00:00,3.16529e-09,1.99474e-07,4.9252535e-10,6.4925864e-08
1995-09-11 09:00:00,1.25981e-08,2.54378e-07,3.0322782e-09,6.971588e-08
1995-09-11 12:00:00,4.21069e-08,6.73836e-07,9.412381e-09,1.15732796e-07
1995-09-11 15:00:00,1.28209e-08,4.36019e-07,3.0648635e-09,5.711435e-08
1995-09-11 18:00:00,1.51495e-09,4.05215e-07,4.6763225e-11,4.0114454e-08
1995-09-11 21:00:00,1.09742e-07,1.3281e-06,1.5337081e-08,1.9442665e-07
1995-09-12 00:00:00,1e-09,4.10058e-07,0.0,4.9170207e-08
1995-09-12 03:00:00,1e-09,4.23807e-07,0.0,2.9051492e-08
1995-09-12 06:00:00,3.62272e-08,5.28245e-07,9.166305e-09,1.7327507e-07
1995-09-12 09:00:00,2.04326e-08,6.27142e-07,5.8292926e-09,1.9862134e-07
1995-09-12 12:00:00,5.40658e-09,4.84051e-07,8.2007096e-10,4.667826e-08
1995-09-12 15:00:00,3.25451e-09,3.48116e-07,2.5339592e-10,1.3544567e-08
1995-09-12 18:00:00,2.57304e-09,3.89563e-07,2.3634172e-10,1.7147476e-08
1995-09-12 21:00:00,4.17683e-09,4.1458e-07,4.602469e-10,3.492881e-08
1995-09-13 00:00:00,1.05919e-09,3.10193e-07,4.6541035e-12,1.3373075e-08
1995-09-13 03:00:00,4.35673e-08,6.46379e-07,6.870057e-09,1.0056121e-07
1995-09-13 06:00:00,1e-09,3.67091e-07,3.9577241e-10,1.1036111e-07
1995-09-13 09:00:00,7.84302e-09,3.05399e-07,1.2244833e-09,1.0232616e-07
1995-09-13 12:00:00,1.51677e-08,4.59809e-07,1.8442238e-09,3.2152943e-08
1995-09-13 15:00:00,9.13426e-09,3.16025e-07,2.2917483e-09,1.624086e-08
1995-09-13 18:00:00,5.63716e-09,3.55964e-07,6.150415e-10,2.4954774e-08
1995-09-13 21:00:00,2.08413e-09,3.76971e-07,8.1223236e-11,2.8461203e-08
1995-09-14 00:00:00,1.60516e-08,5.71794e-07,1.5977634e-09,4.864141e-08
1995-09-14 03:00:00,1e-09,2.65869e-07,0.0,1.6341776e-08
1995-09-14 06:00:00,1e-09,2.72741e-07,3.9999998e-10,7.923505e-08
1995-09-14 09:00:00,1.30914e-09,2.75714e-07,3.8848963e-10,8.836146e-08
1995-09-14 12:00:00,1.18684e-09,3.6112e-07,1.5165787e-11,2.5452026e-08
1995-09-14 15:00:00,5.65949e-08,9.61482e-07,7.706743e-09,1.194339e-07
1995-09-14 18:00:00,3.29294e-09,3.0766e-07,2.8137515e-10,1.836688e-08
1995-09-14 21:00:00,5.30978e-08,7.52165e-07,6.2613577e-09,8.368901e-08
1995-09-15 00:00:00,1.06092e-07,1.29237e-06,1.7664485e-08,1.8737359e-07
